gene_id	conf	product
SO_2817	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_2819	0.00	tnpA - ISSod11 transposase TnpA_ISSod11
SO_2821	0.00	yecH - probable metal-binding protein YecH
SO_2829	0.00	uncharacterized protein
SO_2832	0.00	nrdG - protein of unknown function DUF2810
SO_2835	0.00	uncharacterized protein
SO_2839	0.00	protein of unknown function DUF3010
SO_2840	0.00	protein of unknown function DUF45
SO_2841	0.00	uncharacterized protein
SO_2848	0.00	putative periplasmic protein
SO_2851	0.00	gmhB - DD-heptose 17-bisphosphate phosphatase GmhB
SO_2854	0.00	uncharacterized protein
SO_2856	0.00	putative nucleotidyltransferase DUF294
SO_2857	0.00	putative solute:sodium symporter large subunit
SO_2858	0.00	putative solute:sodium symporter small subunit
SO_2860	0.00	yeeZ - thiol:disulfide interchange protein DsbA family
SO_2861	0.00	yeeZ - NAD-dependent enzyme of unknown function YeeZ
SO_2862	0.00	cyclic di-GMP hydrolase
SO_2863	0.00	argO - membrane protein of unknown protein DUF2919
SO_2865	0.00	argO - L-arginine efflux tranporter ArgO
SO_2866	0.00	argP - arginine/lysine-responsive transcriptional regulator ArgP
SO_2867	0.00	yfgO - predicted inner membrane permease UPF0118 family YfgO
SO_2868	0.00	yfgC - SirA-like protein
SO_2869	0.00	yfgC - periplasmic Zn-dependent protease YfgC
SO_2874	0.00	tnpA - ISSod10 transposase TnpA ISSod10
SO_2876	0.00	hda - predicted lipoprotein
SO_2878	0.00	uraA - putative periplasmic protein of unknown function DUF2066
SO_2883	0.00	protein of unknown function DUF444
SO_2884	0.00	fadR - SpoVR family protein
SO_2890	0.00	protein of unknown function DUF3478
SO_2891	0.00	yceI - uncharacterized protein
SO_2893	0.00	yceI - base-induced periplasmic protein YceI
SO_2894	0.00	yaiI - protein of unknown function DUF188 YaiI
SO_2909	0.00	tnpA - ISSod6 transposase TnpA_ISSod6
SO_2917	0.00	predicted lipoprotein
SO_2918	0.00	uncharacterized protein
SO_2922	0.00	yfcH - predicted nucleoside-diphosphate sugar epimerase YfcH
SO_2929	0.00	protein of unknown function DUF3083
SO_2930	0.00	bifunctional pectinolytic enzyme/cytochrome c
SO_2931	0.00	cytochrome c lipoprotein
SO_2934	0.00	extracellular lipase Pla-1/cef family
SO_2936	0.00	rluB - sialidase superfamily protein
SO_2937	0.00	rluB - 23S rRNA pseudouridine2605 synthase RluB
SO_2938	0.00	Lambda phage encoded lipoprotein
SO_2939	0.00	Lambda phage uncharacterized protein
SO_2941	0.00	I - Lambda phage tail assembly protein I
SO_2942	0.00	K - Lambda phage transcriptional regulator
SO_2944	0.00	Lambda phage structural protein
SO_2945	0.00	Lambda phage tail fiber protein
SO_2947	0.00	K - Lambda phage protein of known function
SO_2950	0.00	Lambda phage uncharacterized protein
SO_2951	0.00	M - Lambda phage protein of known function
SO_2952	0.00	M - Lambda phage minor tail protein M
SO_2953	0.00	H - Lambda phage tail length tape meausure protein H
SO_2954	0.00	G - Lambda phage uncharacterized protein
SO_2955	0.00	G - Lambda phage minor tail protein G
SO_2956	0.00	V - Lambda phage major tail protein V
SO_2957	0.00	Lambda phage protein of unknown function DUF3168
SO_2958	0.00	Lambda phage protein HK97-gp10 family
SO_2959	0.00	Lambda phage uncharacterized protein
SO_2960	0.00	Lambda phage phage head-tail joining protein
SO_2961	0.00	Lambda phage head-tail connector protein HK97-gp6 family
SO_2962	0.00	Lambda phage helical domain protein
SO_2963	0.00	Lambda phage major capsid protein
SO_2965	0.00	B - Lambda phage portal protein B
SO_2966	0.00	A - Lambda phage uncharacterized protein
SO_2970	0.00	S - Lambda phage uncharacterized protein
SO_2974	0.00	Lambda phage pyridoxal phosphate dependent enzyme
SO_2975	0.00	Lambda phage uncharacterized protein
SO_2976	0.00	Lambda phage uncharacterized protein
SO_2977	0.00	Lambda phage uncharacterized protein
SO_2979	0.00	Lambda phage uncharacterized protein
SO_2980	0.00	Lambda phage protein
SO_2981	0.00	Lambda phage uncharacterized protein
SO_2982	0.00	Lambda phage uncharacterized protein
SO_2983	0.00	P - Lambda phage uncharacterized protein
SO_2986	0.00	Lambda phage uncharacterized protein
SO_2987	0.00	cII - Lambda phage uncharacterized protein
SO_2991	0.00	Lambda phage lipoprotein
SO_2992	0.00	Lambda phage protein of unknown function
SO_2993	0.00	Lambda phage type II DNA modification methyltransferase
SO_2995	0.00	Lambda phage uncharacterized protein
SO_2997	0.00	Lambda phage uncharacterized protein
SO_2998	0.00	Lambda phage uncharacterized protein
SO_2999	0.00	Lambda phage protein of unknown function DUF1317
SO_3000	0.00	Lambda phage uncharacterized protein
SO_3001	0.00	Lambda phage uncharacterized protein
SO_3002	0.00	Lambda phage uncharacterized protein
SO_3003	0.00	dam - Lambda phage uncharacterized protein
SO_3005	0.00	dcm - Lambda phage uncharacterized protein
SO_3007	0.00	Lambda phage uncharacterized protein
SO_3008	0.00	Lambda phage uncharacterized protein
SO_3010	0.00	Lambda phage uncharacterized protein
SO_3012	0.00	xis - Lambda phage DNA excisionase Xis
SO_3016	0.00	yciO - RNA binding protein YciO
SO_3017	0.00	trpH - PHP family metal-dependent phosphoesterases TrpH
SO_3019	0.00	trpE - anthranilate synthase component I TrpE
SO_3020	0.00	trpG - anthranilate synthase component II glutamine amido-transferase TrpG
SO_3021	0.00	trpD - anthranilate phosphoribosyltransferase TrpD
SO_3027	0.00	uncharacterized protein
SO_3036	0.00	yciL - protein of unknown function YciL
SO_3039	0.00	tnpA - ISSod16 transposase TnpA_ISSod16
SO_3040	0.00	unknown - protein of unknown function DUF1568
SO_3043	0.00	tnpA - uncharacterized protein
SO_3044	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_3045	0.00	unknown - uncharacterized protein
SO_3051	0.00	xanthine and CO dehydrogenase family maturation factor XdhC/CoxF family
SO_3054	0.00	pip - metallo-beta-lactamase family protein
SO_3068	0.00	truA - tRNA pseudouridine38-40 synthase TruA
SO_3076	0.00	yfcL - protein YfcL
SO_3079	0.00	aroC - chorismate synthase AroC
SO_3081	0.00	yfcN - UPF0115 family protein YfcN
SO_3085	0.00	predicted periplasmic protein
SO_3086	0.00	uncharacterized protein
SO_3091	0.00	protein of unknown function DUF58 in aerotolerance operon
SO_3100	0.00	uncharacterized protein
SO_3105	0.00	sapSH - periplasmic rhodanese domain protein
SO_3107	0.00	yaeQ - protein of unknown function YaeQ
SO_3115	0.00	uncharacterized protein
SO_3118	0.00	23S rRNA pseudouridine synthase RluA family
SO_3119	0.00	agaO - uncharacterized protein
SO_3121	0.00	sstT - uncharacterized protein
SO_3130	0.00	gltX - glutamyl-tRNA synthetase GltX
SO_3132	0.00	dctP - uncharacterized protein
SO_3139	0.00	tdk - glycosyl transferase
SO_3144	0.00	etfA - electron transfer flavoprotein alpha subunit EtfA
SO_3145	0.00	etfB - electron transfer flavoprotein beta subunit EtfB
SO_3146	0.00	DNA-binding protein H-NS family
SO_3148	0.00	periplasmic amidohydrolase family protein
SO_3149	0.00	rcsF - periplasmic amidohydrolase family protein
SO_3150	0.00	rcsF - outer membrane RCS phosphorelay signaling cascade trigger RcsF
SO_3151	0.00	yaeB - putative methyltransferase YaeB
SO_3152	0.00	proS - acetyltransferase CysE/LacA/LpxA/NodL family
SO_3154	0.00	proS - prolyl-tRNA synthetase ProS
SO_3157	0.00	wbfD - polysaccharide biosynthesis lipoprotein WbfD
SO_3158	0.00	wbfC - polysaccharide synthesis-related protein of unknown function DUF1017 WbfC
SO_3159	0.00	wbfB - outer membrane protein of unknown function DUF940 WbfB
SO_3160	0.00	rfbc - dTDP-4-keto-L-rhamnose-35-epimerase RfbC
SO_3163	0.00	nlpE - outer membrane lipoprotein NlpE
SO_3164	0.00	hutD - putative histidine degradation protein HutD
SO_3167	0.00	rffG - 
SO_3168	0.00	DnaJ domain protein
SO_3173	0.00	NAD-dependent epimerase/dehydratase family protein
SO_3188	0.00	rfbB - 
SO_3192	0.00	wzd - uncharacterized protein
SO_3198	0.00	putative cytoplasmic protein in chemotaxis locus
SO_3204	0.00	ParA family protein
SO_3205	0.00	cheB - putative membrane anchored protein in chemotaxis locus
SO_3209	0.00	cheY - chemotaxis signal transduction system response regulator CheY
SO_3210	0.00	fliA - RNA polymerase sigma-28 factor for flagellar operon FliA
SO_3211	0.00	flhG - flagellar polar localization control system FlhF inhibitory ATPase FlhG
SO_3223	0.00	fliK - flagellar hook-length control protein FliK
SO_3234	0.00	fliT - flagella biosynthesis chaperone for FliD FliT
SO_3236	0.00	flaG - uncharacterized flagella locus protein FlaG
SO_3240	0.00	flgK - flagellar hook-filament junction protein FlgK
SO_3248	0.00	flgD - flagellar hook assembly protein FlgD
SO_3249	0.00	flgC - flagellar basal-body rod protein FlgC
SO_3255	0.00	flgN - secretion chaperone for FlgK and FlgL FlgN
SO_3256	0.00	flgP - outer membrane lipoprotein required for flagellar motility FlgP
SO_3257	0.00	flgO - outer membrane lipoprotein required for flagellar motility FlgO
SO_3258	0.00	flgT - flagella assembly protein FlgT
SO_3259	0.00	maf - motility accessory factor Maf
SO_3260	0.00	uncharacterized protein
SO_3261	0.00	polysaccharide biosynthesis related-protein
SO_3262	0.00	TPP-dependent enzyme involved in flagella modificaiton
SO_3263	0.00	3-oxoacyl-(acyl-carrier-protein) reductase
SO_3264	0.00	SAM-dependent methyltransferase in polysaccharide biosynthesis locus
SO_3265	0.00	uncharacterized protein
SO_3266	0.00	SAM-dependent methyltransferase in polysaccharide biosynthesis locus
SO_3267	0.00	SAM-dependent methyltransferase
SO_3268	0.00	flagellin modification glycoside hydrolase family 57
SO_3272	0.00	tnpA - ISSod6 transposase TnpA_ISSod6
SO_3273	0.00	motility accessory factor Maf family
SO_3274	0.00	protein of unknown function DUF2947
SO_3275	0.00	putative periplasmic protein
SO_3276	0.00	outer membrane protein FadL family
SO_3277	0.00	transcriptional repressor of RND efflux transporter TetR family
SO_3278	0.00	RND superfamily efflux pump MFP component
SO_3279	0.00	RND superfamily efflux pump permease component
SO_3280	0.00	protein of unknown function DUF465
SO_3282	0.00	ybgT - energy taxis modulating methyl accepting sensory transducer
SO_3284	0.00	ybgT - protein YbgT
SO_3285	0.00	cydB - cytochrome d ubiquinol oxidase subunit II CydB
SO_3286	0.00	cydA - cytochrome d ubiquinol oxidase subunit I CydA
SO_3287	0.00	purL - phosphoribosylformylglycinamidine synthase PurL
SO_3296	0.00	tnpA - ISSod12 transposase TnpA_ISSod12
SO_3298	0.00	outer membrane beta barrel protein
SO_3303	0.00	cell surface protein
SO_3314	0.00	pilF - outer membrane PilQ pilotin PilF
SO_3321	0.00	tnpA - ISSod11 transposase TnpA_ISSod11
SO_3325	0.00	nrfJ - periplasmic protein of unknown function NrfJ
SO_3326	0.00	uncharacterized protein
SO_3331	0.00	protein with CobQ/CobB/MinD/ParA nucleotide binding domain
SO_3332	0.00	transcriptional regulator CopG family
SO_3333	0.00	periplasmic substrate binding protein family 1
SO_3336	0.00	predicted secreted protein
SO_3337	0.00	ybjU - signal transduction protein with HDOD/GAF domains
SO_3343	0.00	predicted lipoprotein
SO_3352	0.00	yggS - PLP-dependent amino acid racemase YggS
SO_3354	0.00	proC - pyrroline-5-carboxylate reductase ProC
SO_3355	0.00	yggT - inner membrane osmoregulator protein YggT
SO_3356	0.00	yggU - protein of unknown function DUF167 YggU
SO_3357	0.00	yggV - outer membrane protein
SO_3358	0.00	yggV - non-canonical purine NTP pyrophosphatase YggV
SO_3359	0.00	yggW - radical SAM superfamily protein YggW
SO_3360	0.00	tnpA - ISSod5 transposase TnpA_ISSod5
SO_3361	0.00	protein of unknown function DUF885
SO_3363	0.00	transcriptional regulator LysR family
SO_3364	0.00	glsA - protein of unknown function DUF2884
SO_3373	0.00	uncharacterized protein
SO_3376	0.00	predicted lipoprotein
SO_3377	0.00	predicted periplasmic protein
SO_3380	0.00	protein of unknown function DUF1365
SO_3383	0.00	phrB - protein of unknown function DUF2358
SO_3386	0.00	bifunctional protein of unknown functions DUF523 and DUF1722
SO_3387	0.00	uncharacterized protein
SO_3389	0.00	bifunctional diguanylate cyclase/phosphodiesterase with PAS sensory domain
SO_3395	0.00	unknown - protein of unknown function DUF2375
SO_3397	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_3399	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_3409	0.00	OsmC/Ohr family protein
SO_3410	0.00	uncharacterized protein
SO_3417	0.00	slyD - peptidyl-prolyl cis-trans isomerase SlyD
SO_3418	0.00	trpR - predicted inner membrane protein
SO_3419	0.00	trpR - transcriptional repressor of aromatic amino acid biosynthesis TrpR
SO_3420	0.00	monoheme cytochrome c'
SO_3434	0.00	pcm - protein-L-isoaspartate O-methyltransferase Pcm
SO_3437	0.00	ispF - 2-C-methyl-D-erythritol 24-cyclodiphosphate synthase IspF
SO_3443	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_3444	0.00	tnpA - uncharacterized protein
SO_3447	0.00	protein of unknown function DUF1568
SO_3449	0.00	WGR domain protein
SO_3451	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_3454	0.00	relA - putative cytoplasmic protein
SO_3458	0.00	protein of unknown function DUF416
SO_3459	0.00	lldR - protein of unknown function DUF3319
SO_3466	0.00	ribE - riboflavin synthase beta subunit RibE
SO_3467	0.00	ribBA - bifunctional 34-dihydroxy-2-butanone 4-phosphate synthase/GTP cyclohydrolase II RibBA
SO_3474	0.00	metallo-beta-lactamase family protein
SO_3476	0.00	unknown - periplasmic pilin biogenesis protein
SO_3478	0.00	tnpA - ISSod6 transposase TnpA_ISSod6
SO_3495	0.00	gabD - OsmC-like superfamily protein
SO_3499	0.00	tnpA - ISSod3 transposase TnpA_ISSod3
SO_3501	0.00	protein of unknown function DUF861
SO_3502	0.00	nagP - TIGR02001 family outer membrane protein
SO_3512	0.00	SapC family protein
SO_3518	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_3522	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_3523	0.00	pilE - type IV pilin system protein
SO_3525	0.00	pilY - type IV pili system adhesin PilY
SO_3526	0.00	pilX - type IV minor pilin protein PilX
SO_3530	0.00	fkpB - peptidyl-prolyl cis-trans isomerase FkpB
SO_3539	0.00	peptidase M28D family
SO_3540	0.00	protein of unknown function DUF328
SO_3541	0.00	xfp - alanine/glycine:cation symporter (AGCS) family protein
SO_3542	0.00	xfp - D-xylulose 5-phosphate/D-fructose 6-phosphate phosphoketolase Xfp
SO_3543	0.00	tnpA - ISSod13 transposase TnpA_ISSod13
SO_3544	0.00	tnpA - ISSod7 transposase TnpA_ISSod7
SO_3545	0.00	talB - outer membrane porin
SO_3546	0.00	talB - transaldolase B TalB
SO_3547	0.00	pgi - glucose-6-phosphate isomerase Pgi
SO_3548	0.00	protein of unknown function DUF3545
SO_3549	0.00	hemerythrin
SO_3550	0.00	anti-sigma factor
SO_3551	0.00	RNA polymerase sigma-70 factor ECF subfamily
SO_3552	0.00	lipoprotein with VWA and DUF3520 domains
SO_3553	0.00	purE - sulfate transporter SulP family
SO_3558	0.00	gshA - predicted lipoprotein
SO_3565	0.00	cpdB - 
SO_3567	0.00	tnpA - ISSod3 transposase TnpA_ISSod3
SO_3569	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_3571	0.00	rrfE - periplasmic protein of unknown function DUF2057
SO_3576	0.00	clpB - predicted periplasmic protein
SO_3579	0.00	rluD - 23S rRNA pseudouridine1911/1915/1917 synthase RluD
SO_3583	0.00	azrR - 16S rRNA pseudouridine synthase RsuA family
SO_3584	0.00	azrR - superoxide-responsive transcriptional repressor of superoxide stress response AzrR
SO_3586	0.00	glyoxalase family protein
SO_3591	0.00	mipA - predicted periplasmic protein
SO_3593	0.00	rstA - protein of unknown function DUF3019
SO_3596	0.00	protein of unknown function DUF1289
SO_3597	0.00	cysM - predicted lipoprotein
SO_3604	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_3607	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_3609	0.00	tnpA - ISSod1 transposase TnpA_ISSod1
SO_3614	0.00	protein of unknown function DUF3142
SO_3617	0.00	uncharacterized protein
SO_3618	0.00	unknown - uncharacterized protein
SO_3621	0.00	periplasmic protein of unknown function DUF3299
SO_3622	0.00	periplasmic RmlC-type Cupin domain family protein
SO_3625	0.00	tnpA - ISSod3 transposase TnpA_ISSod3
SO_3632	0.00	djlA - predicted outer membrane protein
SO_3640	0.00	apaG - protein of unknown function DUF525 ApaG
SO_3641	0.00	apaH - bis(5-nucleosyl)-tetraphosphatase ApaH
SO_3642	0.00	energy taxis modulating methyl accepting sensory transducer
SO_3645	0.00	folA - protein of unknown function DUF3718
SO_3646	0.00	folA - dihydrofolate reductase FolA
SO_3647	0.00	membrane protein of unknown function COG3610
SO_3648	0.00	obgE - integral membrane protein of unknown function DUF1212
SO_3656	0.00	protein of unknown function DUF3144
SO_3667	0.00	hmuZ - FMN binding heme iron utilization protein HmuZ
SO_3668	0.00	hmuX - heme iron utilization protein HmuX
SO_3673	0.00	hmuB - ABC-type hemin uptake system substrate-binding component HmuB
SO_3677	0.00	uncharacterized protein
SO_3679	0.00	protein of unknown function DUF2131
SO_3680	0.00	universal stress protein family
SO_3681	0.00	universal stress protein family
SO_3682	0.00	calB - protein of unknown function DUF3478
SO_3686	0.00	csgF - curli secretion apparatus component CsgF
SO_3687	0.00	csgE - curli secretion apparatus substrate specificity factor CsgE
SO_3691	0.00	ABC-type macrolide family export system permease component 2
SO_3696	0.00	predicted periplasmic protein
SO_3697	0.00	steroid delta-isomerase domain protein
SO_3698	0.00	putative periplasmic protein
SO_3704	0.00	uncharacterized protein
SO_3709	0.00	btuF - ABC-type cobalamin uptake system substrate-binding component BtuF
SO_3711	0.00	tnpA - protein of unknown function DUF2235
SO_3712	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_3713	0.00	uncharacterized protein
SO_3716	0.00	DnaJ domain protein
SO_3722	0.00	cysC - protein of unknown function DUF2806
SO_3733	0.00	putative periplasmic protein
SO_3744	0.00	rfaE - uncharacterized protein
SO_3750	0.00	unknown - predicted non-catalytic member of peptidase subfamily M16B
SO_3752	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
SO_3761	0.00	predicted lipoprotein
SO_3764	0.00	protein of unknown function DUF2170
SO_3765	0.00	PspA/IM30 family protein
SO_3766	0.00	uncharacterized protein
SO_3767	0.00	kvaP - uncharacterized protein
SO_3770	0.00	phosphate transport accessory protein of unknown function DUF47
SO_3775	0.00	protein of unknown function DUF2971
SO_3782	0.00	rhlE - protein of unknown function DUF3626
SO_3786	0.00	protein of unknown function DUF1814
SO_3787	0.00	sufS - protein of unknown function
SO_3790	0.00	sufE - sulfur acceptor protein for iron-sulfur cluster assembly SufE
SO_3793	0.00	cupin 2 conserved barrel domain-containing protein
SO_3794	0.00	morn variant repeat protein
SO_3796	0.00	ydcP - protein of unknown function DUF1696
SO_3798	0.00	rluA - 23S rRNA pseudouridine746 synthase RluA
SO_3805	0.00	mpl - UDP-N-acetylmuramate:L-alanyl-gamma-D-glutamyl- meso-diaminopimelate ligase Mpl
SO_3808	0.00	protein of unknown function DUF2804
SO_3810	0.00	outer membrane protein OmpA-like protein
SO_3811	0.00	ppiA - family 16 outer membrane lipoprotein of unknown function
SO_3813	0.00	ampG - uncharacterized protein
SO_3824	0.00	tnpA - ISSod4 transposase TnpA_ISSod4
